profile,iso_class_id,representative_hash,class_size,graph_hash
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,affd1e5ad1ff89b30ef2030f8468fce9c0898dd4e97645873f5d71656d1f7970
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,90b44de9c87ecbb4529b4408f7236ffe4aed6f0f8fefbdf4b53025c89f06f30b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,84d678d804d7cf97eca7c62704daf4ffa112c19e43860b9da84bc2737d1e05b4
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,943eb26830596e3f837f19125b1c6a90b122650f6e3896a4deb5cbb50674a101
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,6d5d6a886d8aeb52561527017f950e01da562d65b3f644832ea205a779cd0ef4
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,976a288466ac40e1c960b42ff15526889aa22049811f94c17aa37fcc93e177bc
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,4890dd7d086081b1343f6a5724ff5df10ff0806ac2bad80d912f7c8f36aa2879
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,85b18eb997d9d19fe802dddbedb81809175511e048bc1f0f05455280bb3376c7
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2cd03e33fc59e4a14b6c87ff1842e53d344933a7fd67718f6b333c10b47fec66
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,07691418fe7f699ece15ef861ba1a7e99f2f98f7c4d4af38d26297c38de888a1
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,01a337b5fabb6d145c0226f69e4c804ef7d0f9616d6b8acc34b15a73bd2ec5f8
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a627a3384da4bc3fd5f5b8c2ad07784576fb441a9e4f33af5986a6312ad8427f
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d1b0eb1734a2ebd88b504c4f848f8b403b17131e0e7bcb88b1be03b12f779ec6
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,8ea5dfde4b80d5206da6c608d4e06b51e7465151b4c18329fc484d1a44f68c4b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,4839a55f4865b08e6443820a53bff89d2980676f2e0567d2b09a20afccc41846
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,90f524213b0fbb707b0cfb2deec9ede8cfefe3ada4477b54f26d51600781b37e
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2fef5cdadd041de4203790dbf2199f2e3c78bbac31df8a36f9e77d2d62f9c933
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,8476c3827396e7be7797fa96ce3fe65e1071b4ed5361000983b7c1f18521d0eb
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,38d6672514c5689463a8a2b7ecd8ce98f21a64fffd67e5464abdabb65c94f247
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,86f8cd1219209c0f668da8cf78edc1207c955053b3297c3467da981c1f605caf
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,977321b74c93d21da0dc3c9ee61e5cefb6adf043b60fe842d22eea054e7537c7
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,299af8cfe6d8a37618a770f89234fe4f89670ddfb7433ac8dba5fa9206c90dbc
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,400a00176f06eccb048f44cdd7408f7df3f9aa890d2d5e7039aac01b464fc0e0
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a2d5faf2799df12eb5e584b4d0f38b60797120f8f2d70425d509d7efcde86b55
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,76bf4dd1e7c9e4c6b379c01f072ff8434878d82133a03ba7a54c299fac627a4f
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,cf44edbd61c7e49dec541d60b5f8b83ac9e2f741f836668952f8e33825264afb
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,e6d2883ba48fe84ac03354fb21b769700c54dc204d7f2be32e2f2c06d651ace7
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,856b34fa5ebff41b9d03564e846cf5eb14d8012433eefa4ab3db2f829cf5a80d
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d90303baeff72ee41ca7426a2caedc284f7dabcab276f83a721dd56ca73cabbb
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d3ecd59a5e8279bba172a692292422b085472ed28ee488a2fdca9ba069d5f031
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,6df2a4f4fab2a871cc7913627e396319d8c5efd59a6e5584677c3ef41474c081
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,03125fa83f9cfe80ad0036e8bc95883b2bd1ae470ae2e931936a00512b233f05
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,91f28eb07f8b631debbfa75628a349ec24dbe44557595eb186f4fb6b0065a8ce
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,1e9986866350a4149f310eccfd3eb539fede353264b3e5ee609feaad7fa7ba14
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d244111129796856d68b1282d8407668c4ab2b1e68bd206bf5cf5a9563e4a831
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,f6d61b4b0478f9f8fa1cfbb97cc456d462cac1408dbc0ce9ef068660c633b094
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,45cda5d465ffb6421b6728f6f3e35b7ac9514f5f288ff524baf63c827a513414
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,9c725347b8e3cdeeb55b9ea7b90d278366f98d890f18d8e991153c317f99df73
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,94a32af10323665629480c5426cd53c36e307a4abd4f0c25af786031c1a72b5e
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,f5aaa1890163b09ca992e50b2c6abaf091accbd2ef71092d120235db5e62cfc6
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,77734a8807d71b7c2cf02ec399a015c063d15de7f771956b8e855efb9f1f7d15
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2d9c7fe15aac71a07d8ee4466a1b8b699f50fe112207a2b67fc534d584aa1a2d
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5ba6f8788a8aa6a2d08ba5721ebbbd000f3db96d882e7243e12c2bcaddcba11b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,da45f710ad687f6b219a8ec3235d94dd28509a1c23eca191fd68c7a59ad6ace5
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2a8c1772a572a8999b7fc3f1be358639d6d00b0a13811c2f2401e117272714d1
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a38d825dfed37509b947477da3448f0a13509c2da16d32a8201e04c4128dd886
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,fd1f7e4f5bbb50a9e5574773a04751a59d191da390aa4f6fbf2316f9802ab7ca
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,32d59efd38b8d5f43e898d629689aa92c77966daffc2b8a640b2d75bd8a4cb3e
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,9d96b1ed6e52ebeb423be2954d895e1bed53f96a997c92f8ff168664dc0a49d9
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,e13e9d044a3dbb8f9da03cdbd20f18201cb1a63c4823a131cff96756dfdc170a
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d5c4bb81585be49a93c7531407a89e007a2c1cc055a71928ff89096e63582469
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,bfd35593dcc3529e1fd47a9676d077c580c538ffd7e6c005c95da4daa6518faf
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,9d784eec6d33d1f803a3d71a43654d7fc3df304ce987a8abba47f84809112de3
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,29f9ceaaa553b59957d24c87652a9cd20f790247fc3785fa9929f5cbf9748d7b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,88ad9fdbfa04bb9124c761173a7b6bb3591abb9489f501f4f961a43651a993e6
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,9c2ea971b3715455fc0dc69c6d0f17d9fd963c6bd8d991122caea9d6156e0dc7
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,6b43777b65404fc2f284493f2efc389d6a16f09769e9bddcccb434b80854c1d8
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,793b79f4707055ce9a79d16bab9dacd90b35d5a04f84a82dd216701e481b0cc4
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a51643c313404201908273d6fbfe08d65ed9bfd2567db31a1672c10f088650d3
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,af2434282cb2beac9f3b4cbe225d041d3085f8df5212cee6753be5e21f7259ca
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,ba15de60ba0ccb2bf55d8beca30d109d86df6bd0932c4574b0413852c1192e91
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d0d8865941250803e9556e08e223356330a6e78074f0a1b36313f6a60332556e
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,236db3d2f771c3d2a2fc3154ed1484943b94dc824556f20bdd00f5bab5e6b24d
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,f2b3f444c6afef75c672436e674249982d3b9f054db2a2eb199ae7f128f77b25
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,998ab44fdf423923b2b8cf801bad7cea11408bb230fd8920d1446455b6f61d64
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5bfb168b8b6bf3f17c41ae01e21689628ee0e28a85e34fba06f690ffeeaa082f
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,c20c79f8c1989ad32aac581b6e150a588ee04771364951312a44a7e3a2049409
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a3b7572f12c6aa8d79a48a5b41d62dacb4db033da3b40de878bcb7fbbbff3fda
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,152de55a8b76ae814d58709d2fc259dc93531897c6a618a23570fad59e250863
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2e8b083055bac88007ca1dac6a629f1433bb408881a74fa0f1a7557c07593397
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,07d948131513d017e13fb153e280f8da4536b53229dfa592dd259293a337553a
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,ee5c644116debf744d7fe1f99590b552cbd8601b9ee49837344b1a488ba32e62
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,1812c46d7adf2987da68424d27741792d96f442f40285de9483c73dbf30994d4
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,aca8164bfd566b652c85ac9d02b02b325e6546f60b0782b4bbef781457a13cac
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,63eaafa6fa97a0eaaeb50c422b42746e0890974a243ae024a7c10bed73d2c243
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,156bb94a8ec7dc63cbe2e6379e0b339248a5dddffd8a8b091c1a4834cefe08dd
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,499b63d6959cafe4adefaea99546730fa6d915a5ff5dfa3ecb8c28e781317dff
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,cc5d7b90673bb3c226dc321e634bd169eca1e7c6fd90cea246e9ea1e99ad1728
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,36e5cf4ecbf5fda979b402994a19baab45748d0ed5b59dd2d0eac03ac9ef56cf
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,b68905270647dd289368424b1bf663105bb8c219baa11b7683e40c2e15418f66
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a286df173cf78114a7b1fbf7f003eec5fc8fbc0910cbe2c330cc35aaf1b4fe43
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2eb46e68f54e55e9c42e709c4bc13a0e4dd299ac575d09cefa5f041878a5c20c
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,90ea434f876cf5cda3837024ec93ff49b260210b2ce4efe70cd4231c211ff974
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,0ad2714168eaca678fe81ef3a3803ba50e44473da7289f9ef6f4e98d00761f33
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,8334e95e336047efe9291b91f4dd8b5024703f639175e8e341b309172be1d833
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2bb2e8ba3b3cdd44221136edf61f2c1b6d7bc50ff9f18ad9da847bbf5e007d1f
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,31b610e3461c02562b0cbeb8e2ca340c4cc0f7f32eabcd896eced23a323d656a
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,f856fa8a1dc5b6ecb6f069f27976c10d20be372a309423fc6cdc90f125499098
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,ff471f99269b230ad81ea2689825bc0320f4d70dd3100d186f86ce0c532b561b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d316600bc552e7b084f83035f89eda6f93b1501cb55b815a904268822cfcda21
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,8acb3c1793f6d5e349d8689ea40705acbbd46221f3007ec1ac7a8e1ff923b73f
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2595d2bad8e8d2380c1928a266fca995e77a26a34304d48bd7c1155129a9113a
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a40871f5f6981170b1c6a8f6af6430ede5e4e8abf7ce48bcfb7dfb004cde397b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,7d5d6d2fb60510642ed6eef211c8b3c69a2d66db10a7a4184da0a6ccfaf6c689
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,af6aa8989dfbb65d7f456deff0b3ea16eb3a6077918e75afadf4c00de042a0f4
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,82816e1123a3d8367f743e32dcc40debd93b76b6665527b201bcecd23aeee0bd
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,4a05d0a152ad05c54a17554b2f9ce708eca1ab883d7a1b917e3d564001800c35
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5b31c10a5c07c8bbcee8e2a5200c85f24d9581c60818701b02c10e80875beb9c
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5d4a64953cfcaeac07b83a4d77024aa26d4a9c92a9feee619c9e3994681b074a
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,853a4900f5390b5f19690949fab14b0dc9cfe230afe88a6618e1588d50090cfe
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,93361686eb1451d143b5b4112dbd1ad7ba52ababf029865a8df0d951e36d0933
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,b27a283689f4dbf76c6f0fa589ca39fec771ad38f9c9688fe7027f4e1b39dbce
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5c2aaf7a0f0af0bc369a42493fe28eff57262f79859e09247c3f6cead7763617
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,1bb6a12921b38abaa9813663e727b7976ad55ed537d76018ee708b2771320189
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5dc9dee4b649ffad1b038ab2f72845c71c89d281c53cae64f02c1f799168ad1e
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,b52eb5559498b38d2b10fd393f19f024640e28cbd351fd044306e5d9306369e7
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,261235a14e096628558b71e1dc9ef112bdf8adda9f5cff7d2611ea7ac9f44ec6
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,368eab6917f4fb62de50088b720f0801f5786219b7e5e6b1f324c1b28ca2e6e6
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,bd8099ca3bf29f9629c60293905dafb0ca145d795541110a5e773a4e82f4fd26
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,a9db7c9c40f00eb2a4505f1983fe6ea3183e34d4f21cc8b894943cae3550e496
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,f6a933e2da0fe8fc92ea5fe295652798f10777d01f521cea6b4ecf2314bc779e
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,e65704ddd07d09079f8816cd38636e8e558911b4dc9b76e07898b06102cf053b
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,e3bdde68126e79fbdbd0d96b5e2149baa00f4d5f00d2ef7ac01a605bdec02bcd
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,0c091825275b35b407f0e5464a03c6a20b8860990f7f869d3ef51c4a073a138d
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,cce56c93d2028a5eb8ec021060c62d0b506142e42fe029045376813e2ceb3a0a
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,1206bbdce1fa926e56b787488c01e0be63ac274728ea4af2db16d30da7acf648
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,5f94c77700782bc99e504203c275c1c93f03092b8373dcc748995cbb210e8ab1
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,d47afbb23a60feff99c103c0e055d2b8de5ab4c8a12ddd81072123098dea3130
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,f985b3f08546d362a3a5e737743e3c32134e947e3bfb8ab313da62cb5c945e14
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,c210cd13316867d39b2fc85b285b01e12b27cf96197397da8de9ba59e7eec172
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,84aeb91d7eeb0544387474d69fc57670893801972c147cdd683a6f4c80b793dc
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,8d17496885b8f85f1522d9a67a620faba610d2c1561c93eee25fae82ff45eeef
"(3,1,0,0)","(3,1,0,0):iso-00007",335b508e242d5529bed09172ce30f5b85e2059da3eddc259e7bbe154c98dfe7e,507,2449d4b5255f8d786c59d8e89bc50f03ab04962f432926d33544908f19d5873d
